date,industry,subindustry,type_of_product,generic_product_type,product,price_sar,company,source,url,unit_of_measurement,total_quantity,volume_liters,price_per_liter
9/14/2025,Home,Home,H6-Leather cleaner,Leather and vinyl cleaner,"Leather CPR Cleaner & Conditioner 18oz - Cleans, Conditions, Restores & Protects Leather Furniture, Handbags, Car Seats, Interior, Jackets, Boots, Purses, Shoes, Couch, Saddles, Tack & More",169.0,Leather CPR,amazon,https://www.amazon.sa/-/en/Leather-CPR-Cleaner-Conditioner-18oz/dp/B00GRT125A/ref=sr_1_33?dib=eyJ2IjoiMSJ9.Qzu_5pyxoDyS4LW0-5T0FupV4zS4ovntXVyQA2qaXFjhpXP02qYxi3jV8JLJf6GyRn-fvfUCBn9VZDs5kdy_fJM8mnacNM2lKW0NCFeyc0nwiezfT1q7_i1vIxHo2lgFLoagecbEJ5uKVkf4lwZ2RGB7ERT0aS0TapRswl8KPOWsRJT6oio15JGY2VoaaTQfUyx1HhCmLRUpP9s95XPwW7vE0yfY8qr4wySubFqANah2ns6lwumv32qLnfzBqd8gS0vlq-4nwsgrC-WeFtCkU_Zkbo2Y70ykODc7mTaDToM.8exRtpc-unZ-JNga9HngJh_cRy_LdJM18FC-XIfODOI&dib_tag=se&keywords=leather+cleaner&qid=1757866770&sr=8-33,fl oz,18.0,18.0,9.38888888888889
9/14/2025,Home,Home,H6-Leather cleaner,Leather and vinyl cleaner,Weiman Leather Cleaner & Conditioner Spray,47.9,Weiman,amazon,https://www.amazon.sa/-/en/Weiman-Leather-Cleaner-Conditioner-Spray/dp/B007C5W4UK/ref=sr_1_38?dib=eyJ2IjoiMSJ9.Qzu_5pyxoDyS4LW0-5T0FupV4zS4ovntXVyQA2qaXFjhpXP02qYxi3jV8JLJf6GyRn-fvfUCBn9VZDs5kdy_fJM8mnacNM2lKW0NCFeyc0nwiezfT1q7_i1vIxHo2lgFLoagecbEJ5uKVkf4lwZ2RGB7ERT0aS0TapRswl8KPOWsRJT6oio15JGY2VoaaTQfUyx1HhCmLRUpP9s95XPwW7vE0yfY8qr4wySubFqANah2ns6lwumv32qLnfzBqd8gS0vlq-4nwsgrC-WeFtCkU_Zkbo2Y70ykODc7mTaDToM.8exRtpc-unZ-JNga9HngJh_cRy_LdJM18FC-XIfODOI&dib_tag=se&keywords=leather+cleaner&qid=1757866770&sr=8-38,ml,355.0,0.355,134.92957746478874
9/14/2025,Home,Home,H6-Leather cleaner,Leather and vinyl cleaner,"Griot's Garage 10971 Odor Neutralizing Leather Cleaner 22oz – Cleans Leather & Vinyl Seats, Dashboards, Door Panels & More While Removing Odors. Safe On Analine & Pigmented Leather",138.0,Griot's Garage,amazon,https://www.amazon.sa/-/en/Griots-Garage-10971-Neutralizing-Leather/dp/B07B6SD7BK/ref=sr_1_45?dib=eyJ2IjoiMSJ9.Qzu_5pyxoDyS4LW0-5T0FupV4zS4ovntXVyQA2qaXFjhpXP02qYxi3jV8JLJf6GyRn-fvfUCBn9VZDs5kdy_fJM8mnacNM2lKW0NCFeyc0nwiezfT1q7_i1vIxHo2lgFLoagecbEJ5uKVkf4lwZ2RGB7ERT0aS0TapRswl8KPOWsRJT6oio15JGY2VoaaTQfUyx1HhCmLRUpP9s95XPwW7vE0yfY8qr4wySubFqANah2ns6lwumv32qLnfzBqd8gS0vlq-4nwsgrC-WeFtCkU_Zkbo2Y70ykODc7mTaDToM.8exRtpc-unZ-JNga9HngJh_cRy_LdJM18FC-XIfODOI&dib_tag=se&keywords=leather+cleaner&qid=1757866770&sr=8-45,fl oz,22.0,22.0,6.2727272727272725
9/14/2025,Home,Home,H6-Leather cleaner,Leather and vinyl cleaner,"Chemical Guys SPI_401_16 Vintage Series Leather Conditioner for Leather Car Interiors, Seats, Boots, Bags and More (Works on Natural, Synthetic, Pleather, Faux Leather and More), 16 fl oz",192.25,Chemical Guys,amazon,https://www.amazon.sa/-/en/Chemical-Guys-SPI_401_16-Conditioner-Interiors/dp/B00FALVXLY/ref=sr_1_50?dib=eyJ2IjoiMSJ9.Qzu_5pyxoDyS4LW0-5T0FupV4zS4ovntXVyQA2qaXFjhpXP02qYxi3jV8JLJf6GyRn-fvfUCBn9VZDs5kdy_fJM8mnacNM2lKW0NCFeyc0nwiezfT1q7_i1vIxHo2lgFLoagecbEJ5uKVkf4lwZ2RGB7ERT0aS0TapRswl8KPOWsRJT6oio15JGY2VoaaTQfUyx1HhCmLRUpP9s95XPwW7vE0yfY8qr4wySubFqANah2ns6lwumv32qLnfzBqd8gS0vlq-4nwsgrC-WeFtCkU_Zkbo2Y70ykODc7mTaDToM.8exRtpc-unZ-JNga9HngJh_cRy_LdJM18FC-XIfODOI&dib_tag=se&keywords=leather+cleaner&qid=1757866770&sr=8-50,fl oz,16.0,16.0,12.015625
9/14/2025,Home,Home,H6-Leather cleaner,Leather and vinyl cleaner,Weiman UV-Resistant 3-In-1 Leather Cleaner and Conditioner Spray 355ml,55.95,Weiman,saco,https://www.saco.sa/en/Weiman-UV-Resistant-3-In-1-Leather-Cleaner-and-Conditioner-Spray-355ml/p/000000000000034316,ml,355.0,0.355,157.60563380281693
9/14/2025,Home,Home,H6-Leather cleaner,Leather and vinyl cleaner,Mr. Leather Cleaner and Conditioner 240ml,34.95,Mr. Leather,saco,https://www.saco.sa/en/Mr-Leather-Cleaner-and-Conditioner-240ml/p/000000000000002552,ml,240.0,0.24,145.62500000000003
9/14/2025,Home,Home,H6-Leather cleaner,Leather and vinyl cleaner,Mr. Leather Cleaner and Conditioner 473ml,39.95,Mr. Leather,saco,https://www.saco.sa/en/Mr-Leather-Cleaner-and-Conditioner-473ml/p/000000000000032221,ml,473.0,0.473,84.46088794926006
9/14/2025,Home,Home,H6-Leather cleaner,Leather and vinyl cleaner,Mr. McKenic pH Balanced Car Leather Shine 500ml AM3321-P500SP,49.95,Mr. McKenic,saco,https://www.saco.sa/en/Mr-McKenic-pH-Balanced-Car-Leather-Shine-500ml-AM3321-P500SP/p/000000000000099111,ml,500.0,0.5,99.9
9/14/2025,Home,Home,H6-Leather cleaner,Leather and vinyl cleaner,Rejuvenate Easy to Use Instant Leather and Vinyl Cleaner Spray 710ml,49.95,Rejuvenate,saco,https://www.saco.sa/en/Rejuvenate-Easy-to-Use-Instant-Leather-and-Vinyl-Cleaner-Spray-710ml/p/000000000000038429,ml,710.0,0.71,70.35211267605635
9/14/2025,Home,Home,H6-Leather cleaner,Leather and vinyl cleaner,Bullsone Leather Cleaner 300ml,39.95,Brand not found,saco,https://www.saco.sa/en/Bullsone-Leather-Cleaner-300ml/p/000000000000069521,ml,300.0,0.3,133.16666666666669
9/14/2025,Home,Home,H7-Carpet shampoo,Carpet shampoo,Go Green Carpet Wash Shampoo 2 Litre,24.84,Go Green,amazon,https://www.amazon.sa/-/en/Go-Green-Carpet-Shampoo-Litre/dp/B0995RCWT6/ref=sr_1_6?dib=eyJ2IjoiMSJ9.ggrY6T7FfwLmVW7NJ55hUqW8fWAHATPj5SJakF6kHM9ef1kUP1n6ADdjroa-DbYVnV6sZTQZFcti_BzlAL4y8tvE9vSJzEQNudp1uqkqxjnxNes5UKuq6tt6GcUHnoZodNa8OTeH-xe3ZJAYLNXxxoz8CR1y0Ap7I2M0k15nToQe67wAe8WrQAswzJEeO1Wjpjit7coOnhb9P5P102mCDO9Cvx9zcoqNM1gGl-dN10HCahnVTEgfwwDtNXNmxh6zjtx-S6QUH7RFySfKFjmMs4c8ZEZYtHHf0cFZVRyjSlc.sYs8Jr7N12Rfrjd1XqmQ2WEoQ0NGErIuA5ICVS4DO6Y&dib_tag=se&keywords=carpet+shampoo&qid=1757867112&sr=8-6,L,2.0,2.0,12.42
9/14/2025,Home,Home,H7-Carpet shampoo,Carpet shampoo,"Hoover Ultra Carpet Solution For All Carpet Washers & Cleaners, 1.5 Litre Detu 15, Green, Ultra+ 1.5L, Warranty Included",79.0,Hoover,amazon,https://www.amazon.sa/-/en/Hoover-Solution-Cleaners-Warranty-Included/dp/B09DFFSTQ4/ref=sr_1_8?dib=eyJ2IjoiMSJ9.ggrY6T7FfwLmVW7NJ55hUqW8fWAHATPj5SJakF6kHM9ef1kUP1n6ADdjroa-DbYVnV6sZTQZFcti_BzlAL4y8tvE9vSJzEQNudp1uqkqxjnxNes5UKuq6tt6GcUHnoZodNa8OTeH-xe3ZJAYLNXxxoz8CR1y0Ap7I2M0k15nToQe67wAe8WrQAswzJEeO1Wjpjit7coOnhb9P5P102mCDO9Cvx9zcoqNM1gGl-dN10HCahnVTEgfwwDtNXNmxh6zjtx-S6QUH7RFySfKFjmMs4c8ZEZYtHHf0cFZVRyjSlc.sYs8Jr7N12Rfrjd1XqmQ2WEoQ0NGErIuA5ICVS4DO6Y&dib_tag=se&keywords=carpet+shampoo&qid=1757867112&sr=8-8,L,1.5,1.5,52.66666666666666
9/14/2025,Home,Home,H7-Carpet shampoo,Carpet shampoo,Mobi Carpet Shampoo 20 Litre,126.95,MOBI,amazon,https://www.amazon.sa/-/en/Mobi-Carpet-Shampoo-20-Litre/dp/B07MKB29DK/ref=sr_1_11?dib=eyJ2IjoiMSJ9.ggrY6T7FfwLmVW7NJ55hUqW8fWAHATPj5SJakF6kHM9ef1kUP1n6ADdjroa-DbYVnV6sZTQZFcti_BzlAL4y8tvE9vSJzEQNudp1uqkqxjnxNes5UKuq6tt6GcUHnoZodNa8OTeH-xe3ZJAYLNXxxoz8CR1y0Ap7I2M0k15nToQe67wAe8WrQAswzJEeO1Wjpjit7coOnhb9P5P102mCDO9Cvx9zcoqNM1gGl-dN10HCahnVTEgfwwDtNXNmxh6zjtx-S6QUH7RFySfKFjmMs4c8ZEZYtHHf0cFZVRyjSlc.sYs8Jr7N12Rfrjd1XqmQ2WEoQ0NGErIuA5ICVS4DO6Y&dib_tag=se&keywords=carpet+shampoo&qid=1757867112&sr=8-11,L,20.0,20.0,6.3475
9/14/2025,Home,Home,H7-Carpet shampoo,Carpet shampoo,"Stardrops The Pink Stuff The Miracle Foaming Carpet&Upholstery Stain Remover, 500ml",23.76,THE PINK STUFF,amazon,https://www.amazon.sa/-/en/Stardrops-Miracle-Foaming-Upholstery-Remover/dp/B0CR6YH5DY/ref=sr_1_12?dib=eyJ2IjoiMSJ9.ggrY6T7FfwLmVW7NJ55hUqW8fWAHATPj5SJakF6kHM9ef1kUP1n6ADdjroa-DbYVnV6sZTQZFcti_BzlAL4y8tvE9vSJzEQNudp1uqkqxjnxNes5UKuq6tt6GcUHnoZodNa8OTeH-xe3ZJAYLNXxxoz8CR1y0Ap7I2M0k15nToQe67wAe8WrQAswzJEeO1Wjpjit7coOnhb9P5P102mCDO9Cvx9zcoqNM1gGl-dN10HCahnVTEgfwwDtNXNmxh6zjtx-S6QUH7RFySfKFjmMs4c8ZEZYtHHf0cFZVRyjSlc.sYs8Jr7N12Rfrjd1XqmQ2WEoQ0NGErIuA5ICVS4DO6Y&dib_tag=se&keywords=carpet+shampoo&qid=1757867112&sr=8-12,ml,500.0,0.5,47.52
9/14/2025,Home,Home,H7-Carpet shampoo,Carpet shampoo,"Zoflora Carpet Cleaner, Linen Fresh, 600 ml, Foam Cleaner, Designed for Cleaning Carpets, Mattresses, and Other Furniture. Makes carpet Washing Easier and Removes Unpleasant Odours",24.67,Zoflora,amazon,https://www.amazon.sa/-/en/Zoflora-Designed-Mattresses-Furniture-Unpleasant/dp/B0C9MFV3DG/ref=sr_1_13?dib=eyJ2IjoiMSJ9.ggrY6T7FfwLmVW7NJ55hUqW8fWAHATPj5SJakF6kHM9ef1kUP1n6ADdjroa-DbYVnV6sZTQZFcti_BzlAL4y8tvE9vSJzEQNudp1uqkqxjnxNes5UKuq6tt6GcUHnoZodNa8OTeH-xe3ZJAYLNXxxoz8CR1y0Ap7I2M0k15nToQe67wAe8WrQAswzJEeO1Wjpjit7coOnhb9P5P102mCDO9Cvx9zcoqNM1gGl-dN10HCahnVTEgfwwDtNXNmxh6zjtx-S6QUH7RFySfKFjmMs4c8ZEZYtHHf0cFZVRyjSlc.sYs8Jr7N12Rfrjd1XqmQ2WEoQ0NGErIuA5ICVS4DO6Y&dib_tag=se&keywords=carpet+shampoo&qid=1757867112&sr=8-13,ml,600.0,0.6,41.116666666666674
9/14/2025,Home,Home,H7-Carpet shampoo,Carpet shampoo,Kleens Carpet Shampoo Concentrate 1L,29.0,Generic,amazon,https://www.amazon.sa/-/en/Kleens-Carpet-Shampoo-Concentrate-1L/dp/B0FLWLK4B9/ref=sr_1_14?dib=eyJ2IjoiMSJ9.ggrY6T7FfwLmVW7NJ55hUqW8fWAHATPj5SJakF6kHM9ef1kUP1n6ADdjroa-DbYVnV6sZTQZFcti_BzlAL4y8tvE9vSJzEQNudp1uqkqxjnxNes5UKuq6tt6GcUHnoZodNa8OTeH-xe3ZJAYLNXxxoz8CR1y0Ap7I2M0k15nToQe67wAe8WrQAswzJEeO1Wjpjit7coOnhb9P5P102mCDO9Cvx9zcoqNM1gGl-dN10HCahnVTEgfwwDtNXNmxh6zjtx-S6QUH7RFySfKFjmMs4c8ZEZYtHHf0cFZVRyjSlc.sYs8Jr7N12Rfrjd1XqmQ2WEoQ0NGErIuA5ICVS4DO6Y&dib_tag=se&keywords=carpet+shampoo&qid=1757867112&sr=8-14,L,1.0,1.0,29.0
9/14/2025,Home,Home,H7-Carpet shampoo,Carpet shampoo,"Bissell 78H63 Deep Clean Pro 4X Deep Cleaning Concentrated Carpet Shampoo, 48 ounces - Silver",226.69,Bissell,amazon,https://www.amazon.sa/-/en/Bissell-78H63-Cleaning-Concentrated-Shampoo/dp/B004H1R8TY/ref=sr_1_17?dib=eyJ2IjoiMSJ9.ggrY6T7FfwLmVW7NJ55hUqW8fWAHATPj5SJakF6kHM9ef1kUP1n6ADdjroa-DbYVnV6sZTQZFcti_BzlAL4y8tvE9vSJzEQNudp1uqkqxjnxNes5UKuq6tt6GcUHnoZodNa8OTeH-xe3ZJAYLNXxxoz8CR1y0Ap7I2M0k15nToQe67wAe8WrQAswzJEeO1Wjpjit7coOnhb9P5P102mCDO9Cvx9zcoqNM1gGl-dN10HCahnVTEgfwwDtNXNmxh6zjtx-S6QUH7RFySfKFjmMs4c8ZEZYtHHf0cFZVRyjSlc.sYs8Jr7N12Rfrjd1XqmQ2WEoQ0NGErIuA5ICVS4DO6Y&dib_tag=se&keywords=carpet+shampoo&qid=1757867112&sr=8-17,fl oz,48.0,48.0,4.722708333333333
9/14/2025,Home,Home,H7-Carpet shampoo,Carpet shampoo,"OMINO BIANCO Carpet & Sofa Cleaner, 2 X 300 ml",43.5,Omino Bianco,amazon,https://www.amazon.sa/-/en/OMINO-BIANCO-Carpet-Sofa-Cleaner/dp/B08V4K1ZHS/ref=sr_1_25?dib=eyJ2IjoiMSJ9.ggrY6T7FfwLmVW7NJ55hUqW8fWAHATPj5SJakF6kHM9ef1kUP1n6ADdjroa-DbYVnV6sZTQZFcti_BzlAL4y8tvE9vSJzEQNudp1uqkqxjnxNes5UKuq6tt6GcUHnoZodNa8OTeH-xe3ZJAYLNXxxoz8CR1y0Ap7I2M0k15nToQe67wAe8WrQAswzJEeO1Wjpjit7coOnhb9P5P102mCDO9Cvx9zcoqNM1gGl-dN10HCahnVTEgfwwDtNXNmxh6zjtx-S6QUH7RFySfKFjmMs4c8ZEZYtHHf0cFZVRyjSlc.sYs8Jr7N12Rfrjd1XqmQ2WEoQ0NGErIuA5ICVS4DO6Y&dib_tag=se&keywords=carpet+shampoo&qid=1757867112&sr=8-25,ml,300.0,0.3,145.0
9/14/2025,Home,Home,H7-Carpet shampoo,Carpet shampoo,"BISSELL (1146K) Carpet Cleaning Formula Wash and Refresh Natural Orange, 1.5 Liter, min 2 yrs warranty",114.0,Bissell,amazon,https://www.amazon.sa/-/en/BISSELL-1146K-Cleaning-Formula-warranty/dp/B084HJX3BK/ref=sr_1_28?dib=eyJ2IjoiMSJ9.ggrY6T7FfwLmVW7NJ55hUqW8fWAHATPj5SJakF6kHM9ef1kUP1n6ADdjroa-DbYVnV6sZTQZFcti_BzlAL4y8tvE9vSJzEQNudp1uqkqxjnxNes5UKuq6tt6GcUHnoZodNa8OTeH-xe3ZJAYLNXxxoz8CR1y0Ap7I2M0k15nToQe67wAe8WrQAswzJEeO1Wjpjit7coOnhb9P5P102mCDO9Cvx9zcoqNM1gGl-dN10HCahnVTEgfwwDtNXNmxh6zjtx-S6QUH7RFySfKFjmMs4c8ZEZYtHHf0cFZVRyjSlc.sYs8Jr7N12Rfrjd1XqmQ2WEoQ0NGErIuA5ICVS4DO6Y&dib_tag=se&keywords=carpet+shampoo&qid=1757867112&sr=8-28,L,1.5,1.5,76.0
9/14/2025,Home,Home,H7-Carpet shampoo,Carpet shampoo,Bissell Professional Pet Urine Elimator with Oxy and Febreze Carpet Cleaner Shampoo 48 Ounce,209.27,Bissell,amazon,https://www.amazon.sa/-/en/Bissell-Professional-Elimator-Febreze-Cleaner/dp/B07BV5LT27/ref=sr_1_29?dib=eyJ2IjoiMSJ9.ggrY6T7FfwLmVW7NJ55hUqW8fWAHATPj5SJakF6kHM9ef1kUP1n6ADdjroa-DbYVnV6sZTQZFcti_BzlAL4y8tvE9vSJzEQNudp1uqkqxjnxNes5UKuq6tt6GcUHnoZodNa8OTeH-xe3ZJAYLNXxxoz8CR1y0Ap7I2M0k15nToQe67wAe8WrQAswzJEeO1Wjpjit7coOnhb9P5P102mCDO9Cvx9zcoqNM1gGl-dN10HCahnVTEgfwwDtNXNmxh6zjtx-S6QUH7RFySfKFjmMs4c8ZEZYtHHf0cFZVRyjSlc.sYs8Jr7N12Rfrjd1XqmQ2WEoQ0NGErIuA5ICVS4DO6Y&dib_tag=se&keywords=carpet+shampoo&qid=1757867112&sr=8-29,fl oz,48.0,48.0,4.359791666666667
9/14/2025,Home,Home,H7-Carpet shampoo,Carpet shampoo,"Hoover Renewal Deep Cleaning Carpet Shampoo, Concentrated Machine Cleaner Solution, 128oz Formula, AH30932, White, 128 oz",242.46,Hoover,amazon,https://www.amazon.sa/-/en/Hoover-Renewal-Cleaning-Concentrated-Solution/dp/B07R6P2W4Z/ref=sr_1_30?dib=eyJ2IjoiMSJ9.ggrY6T7FfwLmVW7NJ55hUqW8fWAHATPj5SJakF6kHM9ef1kUP1n6ADdjroa-DbYVnV6sZTQZFcti_BzlAL4y8tvE9vSJzEQNudp1uqkqxjnxNes5UKuq6tt6GcUHnoZodNa8OTeH-xe3ZJAYLNXxxoz8CR1y0Ap7I2M0k15nToQe67wAe8WrQAswzJEeO1Wjpjit7coOnhb9P5P102mCDO9Cvx9zcoqNM1gGl-dN10HCahnVTEgfwwDtNXNmxh6zjtx-S6QUH7RFySfKFjmMs4c8ZEZYtHHf0cFZVRyjSlc.sYs8Jr7N12Rfrjd1XqmQ2WEoQ0NGErIuA5ICVS4DO6Y&dib_tag=se&keywords=carpet+shampoo&qid=1757867112&sr=8-30,fl oz,64.0,64.0,3.7884375
9/14/2025,Home,Home,H7-Carpet shampoo,Carpet shampoo,"Bissell PET PRO OXY Spot & Stain Formula for Portable Carpet Cleaners, 32 oz., 2034",133.0,Bissell,amazon,https://www.amazon.sa/-/en/Bissell-Formula-Portable-Cleaners-2034/dp/B09MQXHJR5/ref=sr_1_32?dib=eyJ2IjoiMSJ9.ggrY6T7FfwLmVW7NJ55hUqW8fWAHATPj5SJakF6kHM9ef1kUP1n6ADdjroa-DbYVnV6sZTQZFcti_BzlAL4y8tvE9vSJzEQNudp1uqkqxjnxNes5UKuq6tt6GcUHnoZodNa8OTeH-xe3ZJAYLNXxxoz8CR1y0Ap7I2M0k15nToQe67wAe8WrQAswzJEeO1Wjpjit7coOnhb9P5P102mCDO9Cvx9zcoqNM1gGl-dN10HCahnVTEgfwwDtNXNmxh6zjtx-S6QUH7RFySfKFjmMs4c8ZEZYtHHf0cFZVRyjSlc.sYs8Jr7N12Rfrjd1XqmQ2WEoQ0NGErIuA5ICVS4DO6Y&dib_tag=se&keywords=carpet+shampoo&qid=1757867112&sr=8-32,fl oz,32.0,32.0,4.15625
9/14/2025,Home,Home,H7-Carpet shampoo,Carpet shampoo,Dr. Beckmann Multi-purpose Carpet Stain Remover Shampoo With Cleaning Brush advanced Oxi Powered Formula Easy to use Home Essentials DIY Suitable for tough stains & odours- 650ml - Twin Value Pack,99.0,Original Dr. Beckmann,amazon,https://www.amazon.sa/-/en/Dr-Beckmann-Multi-purpose-Cleaning-Essentials/dp/B0BPBNLSJM/ref=sr_1_33?dib=eyJ2IjoiMSJ9.ggrY6T7FfwLmVW7NJ55hUqW8fWAHATPj5SJakF6kHM9ef1kUP1n6ADdjroa-DbYVnV6sZTQZFcti_BzlAL4y8tvE9vSJzEQNudp1uqkqxjnxNes5UKuq6tt6GcUHnoZodNa8OTeH-xe3ZJAYLNXxxoz8CR1y0Ap7I2M0k15nToQe67wAe8WrQAswzJEeO1Wjpjit7coOnhb9P5P102mCDO9Cvx9zcoqNM1gGl-dN10HCahnVTEgfwwDtNXNmxh6zjtx-S6QUH7RFySfKFjmMs4c8ZEZYtHHf0cFZVRyjSlc.sYs8Jr7N12Rfrjd1XqmQ2WEoQ0NGErIuA5ICVS4DO6Y&dib_tag=se&keywords=carpet+shampoo&qid=1757867112&sr=8-33,ml,650.0,0.65,152.3076923076923
9/14/2025,Home,Home,H7-Carpet shampoo,Carpet shampoo,Dr. Beckmann 2 in 1 Multipurpose Pet Stain remover shampoo with Cleaning brush|Advanced Oxi powered Formula|Easy to use|Home & Pet Care Essentials|DIY|Eliminates Tough Stains & Odours|650 ml,43.58,Dr. Beckmann,amazon,https://www.amazon.sa/-/en/Dr-Beckmann-Multipurpose-Essentials-Eliminates/dp/B08R3HT6V5/ref=sr_1_34?dib=eyJ2IjoiMSJ9.ggrY6T7FfwLmVW7NJ55hUqW8fWAHATPj5SJakF6kHM9ef1kUP1n6ADdjroa-DbYVnV6sZTQZFcti_BzlAL4y8tvE9vSJzEQNudp1uqkqxjnxNes5UKuq6tt6GcUHnoZodNa8OTeH-xe3ZJAYLNXxxoz8CR1y0Ap7I2M0k15nToQe67wAe8WrQAswzJEeO1Wjpjit7coOnhb9P5P102mCDO9Cvx9zcoqNM1gGl-dN10HCahnVTEgfwwDtNXNmxh6zjtx-S6QUH7RFySfKFjmMs4c8ZEZYtHHf0cFZVRyjSlc.sYs8Jr7N12Rfrjd1XqmQ2WEoQ0NGErIuA5ICVS4DO6Y&dib_tag=se&keywords=carpet+shampoo&qid=1757867112&sr=8-34,ml,650.0,0.65,67.04615384615384
9/14/2025,Home,Home,H7-Carpet shampoo,Carpet shampoo,"Karcher - RM 519 Carpet Cleaner for SE4001, 1Liter, Suitable for carpets, rugs, upholstery, car seats, etc…",45.0,Company not found,amazon,https://www.amazon.sa/-/en/Karcher-Cleaner-Suitable-carpets-upholstery/dp/B00B17MAFE/ref=sr_1_35?dib=eyJ2IjoiMSJ9.ggrY6T7FfwLmVW7NJ55hUqW8fWAHATPj5SJakF6kHM9ef1kUP1n6ADdjroa-DbYVnV6sZTQZFcti_BzlAL4y8tvE9vSJzEQNudp1uqkqxjnxNes5UKuq6tt6GcUHnoZodNa8OTeH-xe3ZJAYLNXxxoz8CR1y0Ap7I2M0k15nToQe67wAe8WrQAswzJEeO1Wjpjit7coOnhb9P5P102mCDO9Cvx9zcoqNM1gGl-dN10HCahnVTEgfwwDtNXNmxh6zjtx-S6QUH7RFySfKFjmMs4c8ZEZYtHHf0cFZVRyjSlc.sYs8Jr7N12Rfrjd1XqmQ2WEoQ0NGErIuA5ICVS4DO6Y&dib_tag=se&keywords=carpet+shampoo&qid=1757867112&sr=8-35,L,1.0,1.0,45.0
9/14/2025,Home,Home,H7-Carpet shampoo,Carpet shampoo,"OMINO BIANCO Multi-Use Stain Remover Shampoo, 500ml",15.95,Omino Bianco,amazon,https://www.amazon.sa/-/en/OMINO-BIANCO-Multi-Use-Remover-Shampoo/dp/B00E4KYZ0S/ref=sr_1_36?dib=eyJ2IjoiMSJ9.ggrY6T7FfwLmVW7NJ55hUqW8fWAHATPj5SJakF6kHM9ef1kUP1n6ADdjroa-DbYVnV6sZTQZFcti_BzlAL4y8tvE9vSJzEQNudp1uqkqxjnxNes5UKuq6tt6GcUHnoZodNa8OTeH-xe3ZJAYLNXxxoz8CR1y0Ap7I2M0k15nToQe67wAe8WrQAswzJEeO1Wjpjit7coOnhb9P5P102mCDO9Cvx9zcoqNM1gGl-dN10HCahnVTEgfwwDtNXNmxh6zjtx-S6QUH7RFySfKFjmMs4c8ZEZYtHHf0cFZVRyjSlc.sYs8Jr7N12Rfrjd1XqmQ2WEoQ0NGErIuA5ICVS4DO6Y&dib_tag=se&keywords=carpet+shampoo&qid=1757867112&sr=8-36,ml,500.0,0.5,31.9
9/14/2025,Home,Home,H7-Carpet shampoo,Carpet shampoo,"Bissell DeepClean + Refresh with Febreze Freshness Spring & Renewal Formula, 1052A, 60 Ounces",248.46,Bissell,amazon,https://www.amazon.sa/-/en/Bissell-DeepClean-Refresh-Febreze-Freshness/dp/B00DBTP02A/ref=sr_1_38?dib=eyJ2IjoiMSJ9.ggrY6T7FfwLmVW7NJ55hUqW8fWAHATPj5SJakF6kHM9ef1kUP1n6ADdjroa-DbYVnV6sZTQZFcti_BzlAL4y8tvE9vSJzEQNudp1uqkqxjnxNes5UKuq6tt6GcUHnoZodNa8OTeH-xe3ZJAYLNXxxoz8CR1y0Ap7I2M0k15nToQe67wAe8WrQAswzJEeO1Wjpjit7coOnhb9P5P102mCDO9Cvx9zcoqNM1gGl-dN10HCahnVTEgfwwDtNXNmxh6zjtx-S6QUH7RFySfKFjmMs4c8ZEZYtHHf0cFZVRyjSlc.sYs8Jr7N12Rfrjd1XqmQ2WEoQ0NGErIuA5ICVS4DO6Y&dib_tag=se&keywords=carpet+shampoo&qid=1757867112&sr=8-38,fl oz,60.0,60.0,4.141
9/14/2025,Home,Home,H7-Carpet shampoo,Carpet shampoo,Simple Solution Extreme Carpet Shampoo - 1L,37.99,Simple Solution,amazon,https://www.amazon.sa/-/en/Simple-Solution-Extreme-Carpet-Shampoo/dp/B00NWI3R7K/ref=sr_1_41?dib=eyJ2IjoiMSJ9.ggrY6T7FfwLmVW7NJ55hUqW8fWAHATPj5SJakF6kHM9ef1kUP1n6ADdjroa-DbYVnV6sZTQZFcti_BzlAL4y8tvE9vSJzEQNudp1uqkqxjnxNes5UKuq6tt6GcUHnoZodNa8OTeH-xe3ZJAYLNXxxoz8CR1y0Ap7I2M0k15nToQe67wAe8WrQAswzJEeO1Wjpjit7coOnhb9P5P102mCDO9Cvx9zcoqNM1gGl-dN10HCahnVTEgfwwDtNXNmxh6zjtx-S6QUH7RFySfKFjmMs4c8ZEZYtHHf0cFZVRyjSlc.sYs8Jr7N12Rfrjd1XqmQ2WEoQ0NGErIuA5ICVS4DO6Y&dib_tag=se&keywords=carpet+shampoo&qid=1757867112&sr=8-41,fl oz,38.8,38.8,0.9791237113402064
