External ID,Product_ID,Product_Name,Label_Product_Name,Presentation,Volume_Liters,Pack_quantity_Units,Type_of_product,Category,Generic product type,SubIndustry,Industry, Bottle , Label ,Liquid, Microfibers , Plastic bag , Labor , Shipping , Other costs , Unit_cost_SAR 
,FP-AUT-0010,WAYAKIT GreenTech Automotive Car wash shampoo [700 mL],Car wash shampoo,700 mL,0.7,0.0,C1-Car wash shampoo,Automotive - 1. Car wash soaps and shampoos,Vehicle wet wash shampoo,Automotive,Transportation,1.5,1.21,8.47945,0,0,1,,,12.18945
,FP-AUT-00102,WAYAKIT GreenTech Automotive Car wash shampoo [4 L],Car wash shampoo,4 L,4.0,0.0,C1-Car wash shampoo,Automotive - 1. Car wash soaps and shampoos,Vehicle wet wash shampoo,Automotive,Transportation,4,4.84,48.454,0,0,1,,,58.294
,FP-AUT-00103,WAYAKIT GreenTech Automotive Car wash shampoo [20 L],Car wash shampoo,20 L,20.0,0.0,C1-Car wash shampoo,Automotive - 1. Car wash soaps and shampoos,Vehicle wet wash shampoo,Automotive,Transportation,8,4.84,242.27,0,0,1,,,256.11
,FP-AUT-00104,WAYAKIT GreenTech Automotive Car wash shampoo [Box of 12 units 700 mL],Car wash shampoo,Box of 12 units 700 mL,8.4,0.0,C1-Car wash shampoo,Automotive - 1. Car wash soaps and shampoos,Vehicle wet wash shampoo,Automotive,Transportation,18,14.52,101.7534,0,0,12,,,146.2734
,FP-AUT-00200,WAYAKIT GreenTech Automotive Waterless car wash spray,Waterless car wash spray,,,,C1-Waterless car wash product,Automotive - 1. Car wash soaps and shampoos,Vehicle dry wash exterior cleaner,Automotive,Transportation,1.5,1.21,0.0,0,0,1,,,3.71
,FP-AUT-00201,WAYAKIT GreenTech Automotive Waterless car wash spray [700 mL],Waterless car wash spray,700 mL,0.7,0.0,C1-Waterless car wash product,Automotive - 1. Car wash soaps and shampoos,Vehicle dry wash exterior cleaner,Automotive,Transportation,1.5,1.21,8.47945,0,0,1,,,12.18945
,FP-AUT-00202,WAYAKIT GreenTech Automotive Waterless car wash spray [4 L],Waterless car wash spray,4 L,4.0,0.0,C1-Waterless car wash product,Automotive - 1. Car wash soaps and shampoos,Vehicle dry wash exterior cleaner,Automotive,Transportation,4,4.84,48.454,0,0,1,,,58.294
,FP-AUT-00203,WAYAKIT GreenTech Automotive Waterless car wash spray [20 L],Waterless car wash spray,20 L,20.0,0.0,C1-Waterless car wash product,Automotive - 1. Car wash soaps and shampoos,Vehicle dry wash exterior cleaner,Automotive,Transportation,8,4.84,242.27,0,0,1,,,256.11
,FP-AUT-00204,WAYAKIT GreenTech Automotive Waterless car wash spray [Box of 12 units 700 mL],Waterless car wash spray,Box of 12 units 700 mL,8.4,0.0,C1-Waterless car wash product,Automotive - 1. Car wash soaps and shampoos,Vehicle dry wash exterior cleaner,Automotive,Transportation,18,14.52,101.7534,0,0,12,,,146.2734
,FP-AUT-00205,WAYAKIT GreenTech Automotive Waterless car wash spray [1 L refill],Waterless car wash spray,1 L refill,1.0,0.0,C1-Waterless car wash product,Automotive - 1. Car wash soaps and shampoos,Vehicle dry wash exterior cleaner,Automotive,Transportation,0,0,12.1135,0,0,1,,,13.1135
,FP-AUT-00300,WAYAKIT GreenTech Automotive Wheel cleaner,Wheel cleaner,,,,C2-Wheel cleaner,Automotive - 2. Wheel and tire cleaners,Degreaser,Automotive,Transportation,1.5,1.21,0.0,0,0,1,,,3.71
,FP-AUT-00301,WAYAKIT GreenTech Automotive Wheel cleaner [700 mL],Wheel cleaner,700 mL,0.7,0.0,C2-Wheel cleaner,Automotive - 2. Wheel and tire cleaners,Degreaser,Automotive,Transportation,1.5,1.21,0.72275,0,0,1,,,4.43275
,FP-AUT-00302,WAYAKIT GreenTech Automotive Wheel cleaner [4 L],Wheel cleaner,4 L,4.0,0.0,C2-Wheel cleaner,Automotive - 2. Wheel and tire cleaners,Degreaser,Automotive,Transportation,4,4.84,4.13,0,0,1,,,13.97
,FP-AUT-00303,WAYAKIT GreenTech Automotive Wheel cleaner [20 L],Wheel cleaner,20 L,20.0,0.0,C2-Wheel cleaner,Automotive - 2. Wheel and tire cleaners,Degreaser,Automotive,Transportation,8,4.84,20.65,0,0,1,,,34.49
,FP-AUT-00304,WAYAKIT GreenTech Automotive Wheel cleaner [Box of 12 units 700 mL],Wheel cleaner,Box of 12 units 700 mL,8.4,0.0,C2-Wheel cleaner,Automotive - 2. Wheel and tire cleaners,Degreaser,Automotive,Transportation,18,14.52,8.673,0,0,12,,,53.193
,FP-AUT-00305,WAYAKIT GreenTech Automotive Wheel cleaner [1 L refill],Wheel cleaner,1 L refill,1.0,0.0,C2-Wheel cleaner,Automotive - 2. Wheel and tire cleaners,Degreaser,Automotive,Transportation,0,0,1.0325,0,0,1,,,2.0325
,FP-AUT-00400,WAYAKIT GreenTech Automotive Wheel brightener,Wheel brightener,,,,C2-Wheel brightener,Automotive - 2. Wheel and tire cleaners,Surface lubricant and protectant,Automotive,Transportation,1.5,1.21,0.0,0,0,1,,,3.71
,FP-AUT-00401,WAYAKIT GreenTech Automotive Wheel brightener [700 mL],Wheel brightener,700 mL,0.7,0.0,C2-Wheel brightener,Automotive - 2. Wheel and tire cleaners,Surface lubricant and protectant,Automotive,Transportation,1.5,1.21,0.92785,0,0,1,,,4.63785
,FP-AUT-00402,WAYAKIT GreenTech Automotive Wheel brightener [4 L],Wheel brightener,4 L,4.0,0.0,C2-Wheel brightener,Automotive - 2. Wheel and tire cleaners,Surface lubricant and protectant,Automotive,Transportation,4,4.84,5.302,0,0,1,,,15.142
,FP-AUT-00403,WAYAKIT GreenTech Automotive Wheel brightener [20 L],Wheel brightener,20 L,20.0,0.0,C2-Wheel brightener,Automotive - 2. Wheel and tire cleaners,Surface lubricant and protectant,Automotive,Transportation,8,4.84,26.51,0,0,1,,,40.35
,FP-AUT-00404,WAYAKIT GreenTech Automotive Wheel brightener [Box of 12 units 700 mL],Wheel brightener,Box of 12 units 700 mL,8.4,0.0,C2-Wheel brightener,Automotive - 2. Wheel and tire cleaners,Surface lubricant and protectant,Automotive,Transportation,18,14.52,11.1342,0,0,12,,,55.6542
,FP-AUT-00500,WAYAKIT GreenTech Automotive Car glass cleaner,Car glass cleaner,,,,C3-Car glass cleaner,Automotive - 3. Glass and windshield cleaners,Glass cleaner,Automotive,Transportation,1.5,1.21,0.0,0,0,1,,,3.71
,FP-AUT-00501,WAYAKIT GreenTech Automotive Car glass cleaner [700 mL],Car glass cleaner,700 mL,0.7,0.0,C3-Car glass cleaner,Automotive - 3. Glass and windshield cleaners,Glass cleaner,Automotive,Transportation,1.5,1.21,1.197,0,0,1,,,4.907
,FP-AUT-00502,WAYAKIT GreenTech Automotive Car glass cleaner [4 L],Car glass cleaner,4 L,4.0,0.0,C3-Car glass cleaner,Automotive - 3. Glass and windshield cleaners,Glass cleaner,Automotive,Transportation,4,4.84,6.84,0,0,1,,,16.68
,FP-AUT-00503,WAYAKIT GreenTech Automotive Car glass cleaner [20 L],Car glass cleaner,20 L,20.0,0.0,C3-Car glass cleaner,Automotive - 3. Glass and windshield cleaners,Glass cleaner,Automotive,Transportation,8,4.84,34.2,0,0,1,,,48.04
,FP-AUT-00504,WAYAKIT GreenTech Automotive Car glass cleaner [Box of 12 units 700 mL],Car glass cleaner,Box of 12 units 700 mL,8.4,0.0,C3-Car glass cleaner,Automotive - 3. Glass and windshield cleaners,Glass cleaner,Automotive,Transportation,18,14.52,14.364,0,0,12,,,58.884
,FP-AUT-00505,WAYAKIT GreenTech Automotive Car glass cleaner [1 L refill],Car glass cleaner,1 L refill,1.0,0.0,C3-Car glass cleaner,Automotive - 3. Glass and windshield cleaners,Glass cleaner,Automotive,Transportation,0,0,1.71,0,0,1,,,2.71
,FP-AUT-00600,WAYAKIT GreenTech Automotive Car upholstery cleaner,Car upholstery cleaner,,,,C4-Car upholstery cleaner,Automotive - 4. Car interior cleaners,Upholstery cleaner,Automotive,Transportation,1.5,1.21,0.0,0,0,1,,,3.71
,FP-AUT-00601,WAYAKIT GreenTech Automotive Car upholstery cleaner [700 mL],Car upholstery cleaner,700 mL,0.7,0.0,C4-Car upholstery cleaner,Automotive - 4. Car interior cleaners,Upholstery cleaner,Automotive,Transportation,1.5,1.21,0.92785,0,0,1,,,4.63785
,FP-AUT-00602,WAYAKIT GreenTech Automotive Car upholstery cleaner [4 L],Car upholstery cleaner,4 L,4.0,0.0,C4-Car upholstery cleaner,Automotive - 4. Car interior cleaners,Upholstery cleaner,Automotive,Transportation,4,4.84,5.302,0,0,1,,,15.142
,FP-AUT-00603,WAYAKIT GreenTech Automotive Car upholstery cleaner [20 L],Car upholstery cleaner,20 L,20.0,0.0,C4-Car upholstery cleaner,Automotive - 4. Car interior cleaners,Upholstery cleaner,Automotive,Transportation,8,4.84,26.51,0,0,1,,,40.35
,FP-AUT-00604,WAYAKIT GreenTech Automotive Car upholstery cleaner [Box of 12 units 700 mL],Car upholstery cleaner,Box of 12 units 700 mL,8.4,0.0,C4-Car upholstery cleaner,Automotive - 4. Car interior cleaners,Upholstery cleaner,Automotive,Transportation,18,14.52,11.1342,0,0,12,,,55.6542
,FP-AUT-00605,WAYAKIT GreenTech Automotive Car upholstery cleaner [1 L refill],Car upholstery cleaner,1 L refill,1.0,0.0,C4-Car upholstery cleaner,Automotive - 4. Car interior cleaners,Upholstery cleaner,Automotive,Transportation,0,0,1.3255,0,0,1,,,2.3255
,FP-AUT-00700,WAYAKIT GreenTech Automotive Car leather cleaner and conditioner,Car leather cleaner and conditioner,,,,C4-Car leather cleaner,Automotive - 4. Car interior cleaners,Leather and vinyl cleaner,Automotive,Transportation,1.5,1.21,0.0,0,0,1,,,3.71
,FP-AUT-00701,WAYAKIT GreenTech Automotive Car leather cleaner and conditioner [700 mL],Car leather cleaner and conditioner,700 mL,0.7,0.0,C4-Car leather cleaner,Automotive - 4. Car interior cleaners,Leather and vinyl cleaner,Automotive,Transportation,1.5,1.21,7.77945,0,0,1,,,11.48945
,FP-AUT-00702,WAYAKIT GreenTech Automotive Car leather cleaner and conditioner [4 L],Car leather cleaner and conditioner,4 L,4.0,0.0,C4-Car leather cleaner,Automotive - 4. Car interior cleaners,Leather and vinyl cleaner,Automotive,Transportation,4,4.84,44.454,0,0,1,,,54.294
,FP-AUT-00703,WAYAKIT GreenTech Automotive Car leather cleaner and conditioner [20 L],Car leather cleaner and conditioner,20 L,20.0,0.0,C4-Car leather cleaner,Automotive - 4. Car interior cleaners,Leather and vinyl cleaner,Automotive,Transportation,8,4.84,222.27,0,0,1,,,236.11
,FP-AUT-00704,WAYAKIT GreenTech Automotive Car leather cleaner and conditioner [Box of 12 units 700 mL],Car leather cleaner and conditioner,Box of 12 units 700 mL,8.4,0.0,C4-Car leather cleaner,Automotive - 4. Car interior cleaners,Leather and vinyl cleaner,Automotive,Transportation,18,14.52,93.3534,0,0,12,,,137.8734
,FP-AUT-00705,WAYAKIT GreenTech Automotive Car leather cleaner and conditioner [1 L refill],Car leather cleaner and conditioner,1 L refill,1.0,0.0,C4-Car leather cleaner,Automotive - 4. Car interior cleaners,Leather and vinyl cleaner,Automotive,Transportation,0,0,11.1135,0,0,1,,,12.1135
,FP-AUT-00800,WAYAKIT GreenTech Automotive Car leather conditioner,Car leather conditioner,,,,C4-Car leather conditioner,Automotive - 4. Car interior cleaners,Leather and vinyl conditioner,Automotive,Transportation,1.5,1.21,0.0,0,0,1,,,3.71
,FP-AUT-00801,WAYAKIT GreenTech Automotive Car leather conditioner [700 mL],Car leather conditioner,700 mL,0.7,0.0,C4-Car leather conditioner,Automotive - 4. Car interior cleaners,Leather and vinyl conditioner,Automotive,Transportation,1.5,1.21,7.77945,0,0,1,,,11.48945
,FP-AUT-00802,WAYAKIT GreenTech Automotive Car leather conditioner [4 L],Car leather conditioner,4 L,4.0,0.0,C4-Car leather conditioner,Automotive - 4. Car interior cleaners,Leather and vinyl conditioner,Automotive,Transportation,4,4.84,44.454,0,0,1,,,54.294
,FP-AUT-00803,WAYAKIT GreenTech Automotive Car leather conditioner [20 L],Car leather conditioner,20 L,20.0,0.0,C4-Car leather conditioner,Automotive - 4. Car interior cleaners,Leather and vinyl conditioner,Automotive,Transportation,8,4.84,222.27,0,0,1,,,236.11
,FP-AUT-00804,WAYAKIT GreenTech Automotive Car leather conditioner [Box of 12 units 700 mL],Car leather conditioner,Box of 12 units 700 mL,8.4,0.0,C4-Car leather conditioner,Automotive - 4. Car interior cleaners,Leather and vinyl conditioner,Automotive,Transportation,18,14.52,93.3534,0,0,12,,,137.8734
,FP-AUT-00900,WAYAKIT GreenTech Automotive Car dashboard and plastic protectant,Car dashboard and plastic protectant,,,,C4-Car dashboard and plastic protectant,Automotive - 4. Car interior cleaners,Surface lubricant and protectant,Automotive,Transportation,1.5,1.21,0.0,0,0,1,,,3.71
,FP-AUT-00901,WAYAKIT GreenTech Automotive Car dashboard and plastic protectant [700 mL],Car dashboard and plastic protectant,700 mL,0.7,0.0,C4-Car dashboard and plastic protectant,Automotive - 4. Car interior cleaners,Surface lubricant and protectant,Automotive,Transportation,1.5,1.21,7.77945,0,0,1,,,11.48945
,FP-AUT-00902,WAYAKIT GreenTech Automotive Car dashboard and plastic protectant [4 L],Car dashboard and plastic protectant,4 L,4.0,0.0,C4-Car dashboard and plastic protectant,Automotive - 4. Car interior cleaners,Surface lubricant and protectant,Automotive,Transportation,4,4.84,44.454,0,0,1,,,54.294
,FP-AUT-00903,WAYAKIT GreenTech Automotive Car dashboard and plastic protectant [20 L],Car dashboard and plastic protectant,20 L,20.0,0.0,C4-Car dashboard and plastic protectant,Automotive - 4. Car interior cleaners,Surface lubricant and protectant,Automotive,Transportation,8,4.84,222.27,0,0,1,,,236.11
,FP-AUT-00904,WAYAKIT GreenTech Automotive Car dashboard and plastic protectant [Box of 12 units 700 mL],Car dashboard and plastic protectant,Box of 12 units 700 mL,8.4,0.0,C4-Car dashboard and plastic protectant,Automotive - 4. Car interior cleaners,Surface lubricant and protectant,Automotive,Transportation,18,14.52,93.3534,0,0,12,,,137.8734
,FP-AUT-00905,WAYAKIT GreenTech Automotive Car dashboard and plastic protectant [1 L refill],Car dashboard and plastic protectant,1 L refill,1.0,0.0,C4-Car dashboard and plastic protectant,Automotive - 4. Car interior cleaners,Surface lubricant and protectant,Automotive,Transportation,0,0,11.1135,0,0,1,,,12.1135
,FP-AUT-01200,WAYAKIT GreenTech Automotive Car air freshener,Car air freshener,,,,C4-Car air freshener,Automotive - 4. Car interior cleaners,Air freshener,Automotive,Transportation,1.5,1.21,0.0,0,0,1,,,3.71
product_template_869,FP-AUT-0120,WAYAKIT GreenTech Automotive Car air freshener [700 mL],Car air freshener,700 mL,0.7,0.0,C4-Car air freshener,Automotive - 4. Car interior cleaners,Air freshener,Automotive,Transportation,1.5,1.21,1.708,0,0,1,,,5.418
,FP-AUT-01202,WAYAKIT GreenTech Automotive Car air freshener [4 L],Car air freshener,4 L,4.0,0.0,C4-Car air freshener,Automotive - 4. Car interior cleaners,Air freshener,Automotive,Transportation,4,4.84,9.76,0,0,1,,,19.6
,FP-AUT-01203,WAYAKIT GreenTech Automotive Car air freshener [20 L],Car air freshener,20 L,20.0,0.0,C4-Car air freshener,Automotive - 4. Car interior cleaners,Air freshener,Automotive,Transportation,8,4.84,48.8,0,0,1,,,62.64
,FP-AUT-01204,WAYAKIT GreenTech Automotive Car air freshener [Box of 12 units 700 mL],Car air freshener,Box of 12 units 700 mL,8.4,0.0,C4-Car air freshener,Automotive - 4. Car interior cleaners,Air freshener,Automotive,Transportation,18,14.52,20.496,0,0,12,,,65.016
,FP-AUT-01205,WAYAKIT GreenTech Automotive Car air freshener [1 L refill],Car air freshener,1 L refill,1.0,0.0,C4-Car air freshener,Automotive - 4. Car interior cleaners,Air freshener,Automotive,Transportation,0,0,2.44,0,0,1,,,3.44
,FP-AUT-01300,WAYAKIT GreenTech Automotive Car odor eliminator,Car odor eliminator,,,,C4-Car odor eliminator,Automotive - 4. Car interior cleaners,Odor eliminator,Automotive,Transportation,1.5,1.21,0.0,0,0,1,,,3.71
,FP-AUT-01301,WAYAKIT GreenTech Automotive Car odor eliminator [700 mL],Car odor eliminator,700 mL,0.7,0.0,C4-Car odor eliminator,Automotive - 4. Car interior cleaners,Odor eliminator,Automotive,Transportation,1.5,1.21,2.954,0,0,1,,,6.664
,FP-AUT-01302,WAYAKIT GreenTech Automotive Car odor eliminator [4 L],Car odor eliminator,4 L,4.0,0.0,C4-Car odor eliminator,Automotive - 4. Car interior cleaners,Odor eliminator,Automotive,Transportation,4,4.84,16.88,0,0,1,,,26.72
,FP-AUT-01303,WAYAKIT GreenTech Automotive Car odor eliminator [20 L],Car odor eliminator,20 L,20.0,0.0,C4-Car odor eliminator,Automotive - 4. Car interior cleaners,Odor eliminator,Automotive,Transportation,8,4.84,84.4,0,0,1,,,98.24
,FP-AUT-01304,WAYAKIT GreenTech Automotive Car odor eliminator [Box of 12 units 700 mL],Car odor eliminator,Box of 12 units 700 mL,8.4,0.0,C4-Car odor eliminator,Automotive - 4. Car interior cleaners,Odor eliminator,Automotive,Transportation,18,14.52,35.448,0,0,12,,,79.968
,FP-AUT-01305,WAYAKIT GreenTech Automotive Car odor eliminator [1 L refill],Car odor eliminator,1 L refill,1.0,0.0,C4-Car odor eliminator,Automotive - 4. Car interior cleaners,Odor eliminator,Automotive,Transportation,0,0,4.22,0,0,1,,,5.22
,FP-AUT-01400,WAYAKIT GreenTech Automotive Car gum remover,Car gum remover,,,,C5-Car gum remover,Automotive - 5. Car wax and detailing,Gum remover,Automotive,Transportation,1.25,1.21,0.0,0,0,1,,,3.46
,FP-AUT-01401,WAYAKIT GreenTech Automotive Car gum remover [700 mL],Car gum remover,700 mL,0.7,0.0,C5-Car gum remover,Automotive - 5. Car wax and detailing,Gum remover,Automotive,Transportation,1.25,1.21,8.512,0,0,1,,,11.972
,FP-AUT-01402,WAYAKIT GreenTech Automotive Car gum remover [4 L],Car gum remover,4 L,4.0,0.0,C5-Car gum remover,Automotive - 5. Car wax and detailing,Gum remover,Automotive,Transportation,4,4.84,48.64,0,0,1,,,58.48
,FP-AUT-01403,WAYAKIT GreenTech Automotive Car gum remover [20 L],Car gum remover,20 L,20.0,0.0,C5-Car gum remover,Automotive - 5. Car wax and detailing,Gum remover,Automotive,Transportation,8,4.84,243.2,0,0,1,,,257.04
,FP-AUT-01404,WAYAKIT GreenTech Automotive Car gum remover [Box of 12 units 700 mL],Car gum remover,Box of 12 units 700 mL,8.4,0.0,C5-Car gum remover,Automotive - 5. Car wax and detailing,Gum remover,Automotive,Transportation,18,14.52,102.144,0,0,12,,,146.664
,FP-AUT-01405,WAYAKIT GreenTech Automotive Car gum remover [1 L refill],Car gum remover,1 L refill,1.0,0.0,C5-Car gum remover,Automotive - 5. Car wax and detailing,Gum remover,Automotive,Transportation,0,0,12.16,0,0,1,,,13.16
,FP-AUT-01500,WAYAKIT GreenTech Automotive Car water spot remover,Car water spot remover,,,,C5-Car water spot remover,Automotive - 5. Car wax and detailing,Stain remover,Automotive,Transportation,1.5,1.21,0.0,0,0,1,,,3.71
,FP-AUT-01501,WAYAKIT GreenTech Automotive Car water spot remover [700 mL],Car water spot remover,700 mL,0.7,0.0,C5-Car water spot remover,Automotive - 5. Car wax and detailing,Stain remover,Automotive,Transportation,1.5,1.21,8.511384,0,0,1,,,12.221384
,FP-AUT-01502,WAYAKIT GreenTech Automotive Car water spot remover [4 L],Car water spot remover,4 L,4.0,0.0,C5-Car water spot remover,Automotive - 5. Car wax and detailing,Stain remover,Automotive,Transportation,4,4.84,48.63648,0,0,1,,,58.47648
,FP-AUT-01503,WAYAKIT GreenTech Automotive Car water spot remover [20 L],Car water spot remover,20 L,20.0,0.0,C5-Car water spot remover,Automotive - 5. Car wax and detailing,Stain remover,Automotive,Transportation,8,4.84,243.1824,0,0,1,,,257.0224
,FP-AUT-01504,WAYAKIT GreenTech Automotive Car water spot remover [Box of 12 units 700 mL],Car water spot remover,Box of 12 units 700 mL,8.4,0.0,C5-Car water spot remover,Automotive - 5. Car wax and detailing,Stain remover,Automotive,Transportation,18,14.52,102.136608,0,0,12,,,146.656608
,FP-AUT-01600,WAYAKIT GreenTech Automotive Car bug and bird poop remover,Car bug and bird poop remover,,,,C5-Car bug and poop remover,Automotive - 5. Car wax and detailing,Bug remover,Automotive,Transportation,1.5,1.21,0.0,0,0,1,,,3.71
,FP-AUT-01601,WAYAKIT GreenTech Automotive Car bug and bird poop remover [700 mL],Car bug and bird poop remover,700 mL,0.7,0.0,C5-Car bug and poop remover,Automotive - 5. Car wax and detailing,Bug remover,Automotive,Transportation,1.5,1.21,0.72275,0,0,1,,,4.43275
,FP-AUT-01602,WAYAKIT GreenTech Automotive Car bug and bird poop remover [4 L],Car bug and bird poop remover,4 L,4.0,0.0,C5-Car bug and poop remover,Automotive - 5. Car wax and detailing,Bug remover,Automotive,Transportation,4,4.84,4.13,0,0,1,,,13.97
,FP-AUT-01603,WAYAKIT GreenTech Automotive Car bug and bird poop remover [20 L],Car bug and bird poop remover,20 L,20.0,0.0,C5-Car bug and poop remover,Automotive - 5. Car wax and detailing,Bug remover,Automotive,Transportation,8,4.84,20.65,0,0,1,,,34.49
